STATE,SALES_MONTH,CATEGORY_GROUP,TOTAL_DOLLARS
North Carolina,2026-03-01,Flower,1604548.57
Saskatchewan,2026-03-01,Edibles,761289.60
Oklahoma,2026-03-01,Vapes,19359978.09
Massachusetts,2026-03-01,Other,3223497.05
North Dakota,2026-03-01,Flower,1037853.11
Nova Scotia,2026-03-01,Flower,624132.05
Oregon,2026-03-01,Concentrates,6884041.02
Vermont,2026-03-01,Vapes,2276695.00
Minnesota,2026-03-01,Other,1355348.75
Mississippi,2026-03-01,Edibles,2381101.69
Alaska,2026-03-01,Other,577258.84
Pennsylvania,2026-03-01,Vapes,29302206.35
Florida,2026-03-01,Pre-Rolls,13439406.05
Rhode Island,2026-03-01,Edibles,1281440.49
Florida,2026-03-01,Flower,70705565.86
New Brunswick,2026-03-01,Pre-Rolls,809669.58
Nevada,2026-03-01,Flower,23771061.85
Mississippi,2026-03-01,Other,424078.17
Hawaii,2026-03-01,Other,158151.65
Massachusetts,2026-03-01,Flower,59620530.71
Maryland,2026-03-01,Other,1384804.85
Virginia,2026-03-01,Pre-Rolls,1295852.31
Colorado,2026-03-01,Concentrates,10676193.54
District of Columbia,2026-03-01,Flower,2725060.86
Manitoba,2026-03-01,Flower,3732542.84
Puerto Rico,2026-03-01,Pre-Rolls,92118.20
Maryland,2026-03-01,Vapes,24941085.39
Ontario,2026-03-01,Pre-Rolls,58467456.33
Iowa,2026-03-01,Vapes,785306.34
Utah,2026-03-01,Pre-Rolls,6811.64
Yukon,2026-03-01,Vapes,44276.09
Montana,2026-03-01,Flower,9811047.87
Puerto Rico,2026-03-01,Edibles,1513147.18
Connecticut,2026-03-01,Flower,8666984.17
Mississippi,2026-03-01,Pre-Rolls,1447946.55
Michigan,2026-03-01,Concentrates,18335107.46
Arizona,2026-03-01,Concentrates,5862280.72
New Jersey,2026-03-01,Concentrates,3270272.17
Oregon,2026-03-01,Pre-Rolls,10997195.42
Missouri,2026-03-01,Pre-Rolls,18262737.89
Virginia,2026-03-01,Concentrates,588619.08
Montana,2026-03-01,Concentrates,2734031.52
Connecticut,2026-03-01,Concentrates,269617.03
Saskatchewan,2026-03-01,Concentrates,259825.16
British Columbia,2026-03-01,Edibles,6535062.91
Delaware,2026-03-01,Other,154753.38
Nova Scotia,2026-03-01,Concentrates,102404.21
Washington,2026-03-01,Concentrates,8059075.57
Newfoundland and Labrador,2026-03-01,Other,371005.00
Arizona,2026-03-01,Pre-Rolls,19157025.06
Arizona,2026-03-01,Edibles,12131202.04
New York,2026-03-01,Vapes,41670527.07
Vermont,2026-03-01,Other,545022.10
New Jersey,2026-03-01,Edibles,12533430.76
New Hampshire,2026-03-01,Edibles,248491.88
Ontario,2026-03-01,Flower,61322780.59
Washington,2026-03-01,Vapes,30122320.56
Montana,2026-03-01,Pre-Rolls,3716388.73
British Columbia,2026-03-01,Concentrates,2678755.79
Virginia,2026-03-01,Other,328630.26
Ohio,2026-03-01,Flower,47085082.22
Maryland,2026-03-01,Edibles,10654387.71
South Dakota,2026-03-01,Flower,2494679.15
Nevada,2026-03-01,Edibles,8406410.86
Delaware,2026-03-01,Concentrates,200746.10
Florida,2026-03-01,Edibles,17511230.93
New Hampshire,2026-03-01,Vapes,198116.68
Iowa,2026-03-01,Other,204715.27
Virginia,2026-03-01,Edibles,2268833.72
California,2026-03-01,Pre-Rolls,56371599.86
Alberta,2026-03-01,Concentrates,2341551.36
California,2026-03-01,Flower,100450083.07
California,2026-03-01,Other,14583638.60
Newfoundland and Labrador,2026-03-01,Flower,2059572.56
Oklahoma,2026-03-01,Edibles,8994452.67
Maine,2026-03-01,Edibles,5286287.96
District of Columbia,2026-03-01,Concentrates,124642.35
New Hampshire,2026-03-01,Other,74617.27
Ohio,2026-03-01,Vapes,30849277.07
Ohio,2026-03-01,Concentrates,5020587.27
New Hampshire,2026-03-01,Pre-Rolls,122507.99
North Carolina,2026-03-01,Edibles,761796.28
Kentucky,2026-03-01,Edibles,86864.35
Yukon,2026-03-01,Concentrates,21515.88
Missouri,2026-03-01,Edibles,17632306.25
Arkansas,2026-03-01,Edibles,3775424.33
Nova Scotia,2026-03-01,Other,2397.45
Arkansas,2026-03-01,Concentrates,1865308.73
Rhode Island,2026-03-01,Other,192973.46
Louisiana,2026-03-01,Vapes,7830005.27
Delaware,2026-03-01,Flower,2480294.68
Ohio,2026-03-01,Edibles,13576829.06
Ontario,2026-03-01,Vapes,35477826.39
Maine,2026-03-01,Flower,14695032.92
New Brunswick,2026-03-01,Edibles,177901.75
Texas,2026-03-01,Other,217105.71
Florida,2026-03-01,Concentrates,13066203.07
Ohio,2026-03-01,Pre-Rolls,8059570.40
Missouri,2026-03-01,Vapes,35336280.43
New Jersey,2026-03-01,Vapes,28655349.30
Yukon,2026-03-01,Edibles,10213.08
Missouri,2026-03-01,Other,2007236.32
Colorado,2026-03-01,Edibles,15491696.02
Florida,2026-03-01,Vapes,52232765.48
Saskatchewan,2026-03-01,Flower,3478764.00
New York,2026-03-01,Pre-Rolls,31442454.34
Pennsylvania,2026-03-01,Flower,50999384.73
Nova Scotia,2026-03-01,Pre-Rolls,4928.88
British Columbia,2026-03-01,Flower,19492515.46
Washington,2026-03-01,Edibles,13634101.99
New Mexico,2026-03-01,Other,1156969.00
Arizona,2026-03-01,Flower,36926565.16
Puerto Rico,2026-03-01,Other,263615.31
West Virginia,2026-03-01,Flower,4622179.32
Mississippi,2026-03-01,Concentrates,931679.04
Alberta,2026-03-01,Edibles,5345526.37
Saskatchewan,2026-03-01,Vapes,2125488.53
New York,2026-03-01,Flower,49491704.74
Massachusetts,2026-03-01,Vapes,33314649.76
Oregon,2026-03-01,Other,3502865.54
North Dakota,2026-03-01,Other,87638.69
Minnesota,2026-03-01,Vapes,6713201.05
Oklahoma,2026-03-01,Flower,48915597.65
Ohio,2026-03-01,Other,2494231.03
New York,2026-03-01,Edibles,22970754.56
Louisiana,2026-03-01,Edibles,2834069.48
Pennsylvania,2026-03-01,Other,2166963.29
Saskatchewan,2026-03-01,Other,601121.88
Newfoundland and Labrador,2026-03-01,Concentrates,274022.40
Nunavut,2026-03-01,Other,12606.21
North Carolina,2026-03-01,Concentrates,221529.26
New Mexico,2026-03-01,Pre-Rolls,7501753.95
Missouri,2026-03-01,Concentrates,6022334.37
Newfoundland and Labrador,2026-03-01,Vapes,1415230.99
Maine,2026-03-01,Vapes,7083348.39
Pennsylvania,2026-03-01,Pre-Rolls,0.29
Washington,2026-03-01,Pre-Rolls,16878653.73
Maryland,2026-03-01,Concentrates,4602112.96
Saskatchewan,2026-03-01,Pre-Rolls,2184731.58
Maryland,2026-03-01,Flower,48239587.44
Arkansas,2026-03-01,Other,299704.31
Nova Scotia,2026-03-01,Edibles,19174.49
Michigan,2026-03-01,Other,2636528.59
Delaware,2026-03-01,Edibles,575104.64
Georgia,2026-03-01,Edibles,128379.66
North Carolina,2026-03-01,Other,64108.73
Colorado,2026-03-01,Vapes,33389818.73
Alberta,2026-03-01,Pre-Rolls,20437506.67
Louisiana,2026-03-01,Other,526925.54
Manitoba,2026-03-01,Pre-Rolls,2940297.96
Newfoundland and Labrador,2026-03-01,Pre-Rolls,1598029.04
Ontario,2026-03-01,Edibles,15957961.20
District of Columbia,2026-03-01,Pre-Rolls,802926.22
Colorado,2026-03-01,Pre-Rolls,12541539.93
Virginia,2026-03-01,Vapes,4211068.90
Nevada,2026-03-01,Other,2034458.73
Connecticut,2026-03-01,Other,524046.80
West Virginia,2026-03-01,Concentrates,616980.61
New York,2026-03-01,Concentrates,4518967.41
Arizona,2026-03-01,Other,1337266.11
Nevada,2026-03-01,Concentrates,3264934.05
Manitoba,2026-03-01,Concentrates,259151.60
Delaware,2026-03-01,Pre-Rolls,617746.51
New York,2026-03-01,Other,4039462.03
Colorado,2026-03-01,Flower,31821718.25
Washington,2026-03-01,Flower,24398111.81
South Dakota,2026-03-01,Concentrates,444094.70
Kentucky,2026-03-01,Other,21392.06
California,2026-03-01,Vapes,108649407.61
West Virginia,2026-03-01,Vapes,2397210.61
Rhode Island,2026-03-01,Concentrates,452413.06
Oregon,2026-03-01,Vapes,22130857.44
Louisiana,2026-03-01,Concentrates,552638.93
Nunavut,2026-03-01,Vapes,135170.55
North Dakota,2026-03-01,Pre-Rolls,55073.64
Yukon,2026-03-01,Other,9088.41
Kentucky,2026-03-01,Vapes,70.20
Alaska,2026-03-01,Flower,5936509.32
Puerto Rico,2026-03-01,Flower,5542508.61
British Columbia,2026-03-01,Vapes,15076655.61
Illinois,2026-03-01,Vapes,36243341.86
Rhode Island,2026-03-01,Flower,4654613.01
Michigan,2026-03-01,Edibles,26564149.14
Utah,2026-03-01,Other,723339.43
New Hampshire,2026-03-01,Flower,43394.54
Nova Scotia,2026-03-01,Vapes,4840.85
Yukon,2026-03-01,Flower,42086.05
Minnesota,2026-03-01,Flower,13060781.77
Texas,2026-03-01,Concentrates,0.00
Vermont,2026-03-01,Edibles,1567251.41
Illinois,2026-03-01,Flower,53040620.65
California,2026-03-01,Concentrates,22355402.87
British Columbia,2026-03-01,Other,3756388.14
Mississippi,2026-03-01,Flower,7625634.21
New Brunswick,2026-03-01,Flower,706666.91
Oregon,2026-03-01,Edibles,11014324.46
Ontario,2026-03-01,Concentrates,6383711.25
Illinois,2026-03-01,Other,2044762.36
Utah,2026-03-01,Concentrates,552078.13
South Dakota,2026-03-01,Pre-Rolls,566934.22
Hawaii,2026-03-01,Concentrates,281854.55
Missouri,2026-03-01,Flower,52935694.34
Minnesota,2026-03-01,Concentrates,319708.27
Yukon,2026-03-01,Pre-Rolls,86642.35
Minnesota,2026-03-01,Edibles,2222910.78
District of Columbia,2026-03-01,Vapes,1196630.70
Puerto Rico,2026-03-01,Concentrates,414509.49
Vermont,2026-03-01,Pre-Rolls,2709122.21
Hawaii,2026-03-01,Vapes,1081429.40
Nunavut,2026-03-01,Flower,223600.73
Illinois,2026-03-01,Pre-Rolls,15583764.50
Washington,2026-03-01,Other,3096524.53
Illinois,2026-03-01,Edibles,16893336.60
New Mexico,2026-03-01,Edibles,6242114.95
Hawaii,2026-03-01,Flower,778454.89
Manitoba,2026-03-01,Other,1694716.23
Arkansas,2026-03-01,Vapes,6482448.00
Michigan,2026-03-01,Pre-Rolls,52277588.86
Nunavut,2026-03-01,Pre-Rolls,174706.17
West Virginia,2026-03-01,Other,199748.96
Utah,2026-03-01,Flower,4433652.13
Alaska,2026-03-01,Vapes,3841712.66
Georgia,2026-03-01,Other,571045.99
New Jersey,2026-03-01,Other,1944700.88
South Dakota,2026-03-01,Other,225487.51
Montana,2026-03-01,Vapes,7422814.73
Montana,2026-03-01,Edibles,3507218.15
Maine,2026-03-01,Other,778066.77
Minnesota,2026-03-01,Pre-Rolls,3434217.03
Oklahoma,2026-03-01,Concentrates,6210527.33
North Carolina,2026-03-01,Pre-Rolls,526494.59
South Dakota,2026-03-01,Vapes,1407528.56
District of Columbia,2026-03-01,Other,250846.63
Texas,2026-03-01,Edibles,278230.95
Manitoba,2026-03-01,Edibles,1093410.82
Nevada,2026-03-01,Vapes,17711643.90
Connecticut,2026-03-01,Edibles,3897610.38
Michigan,2026-03-01,Flower,100517341.21
District of Columbia,2026-03-01,Edibles,826192.69
Nunavut,2026-03-01,Concentrates,16534.71
Alaska,2026-03-01,Pre-Rolls,2745502.72
New Mexico,2026-03-01,Flower,16799732.55
New Brunswick,2026-03-01,Concentrates,128943.65
New Mexico,2026-03-01,Concentrates,2937229.88
Oklahoma,2026-03-01,Other,3358842.07
Massachusetts,2026-03-01,Concentrates,5438434.32
Alaska,2026-03-01,Edibles,1780430.77
Connecticut,2026-03-01,Pre-Rolls,3233433.71
Maine,2026-03-01,Concentrates,2711703.59
Newfoundland and Labrador,2026-03-01,Edibles,644872.89
North Dakota,2026-03-01,Concentrates,96492.46
New Hampshire,2026-03-01,Concentrates,55868.15
Iowa,2026-03-01,Concentrates,163402.22
Kentucky,2026-03-01,Flower,466676.70
Utah,2026-03-01,Vapes,7405562.24
Rhode Island,2026-03-01,Vapes,1920159.56
Alberta,2026-03-01,Flower,16824734.24
Louisiana,2026-03-01,Flower,13770227.60
Michigan,2026-03-01,Vapes,56478223.61
Manitoba,2026-04-01,Other,1752529.26
District of Columbia,2026-04-01,Flower,2911056.19
Virginia,2026-04-01,Flower,6328494.18
Louisiana,2026-04-01,Pre-Rolls,5783042.89
Alberta,2026-04-01,Edibles,4839625.12
Minnesota,2026-04-01,Edibles,2381052.16
Ontario,2026-04-01,Edibles,15393457.69
Connecticut,2026-04-01,Edibles,3700840.60
Maine,2026-04-01,Flower,16602401.18
Arizona,2026-04-01,Vapes,31247101.25
Connecticut,2026-04-01,Concentrates,249064.70
Pennsylvania,2026-04-01,Flower,52506545.93
Utah,2026-04-01,Concentrates,521446.09
North Carolina,2026-04-01,Other,43280.42
Texas,2026-04-01,Concentrates,0.00
California,2026-04-01,Vapes,108564433.10
Hawaii,2026-04-01,Concentrates,294854.05
New York,2026-04-01,Other,4009291.77
Missouri,2026-04-01,Flower,51800647.92
British Columbia,2026-04-01,Pre-Rolls,25776121.78
Georgia,2026-04-01,Other,575281.15
Saskatchewan,2026-04-01,Other,592658.34
Mississippi,2026-04-01,Vapes,2493983.79
Connecticut,2026-04-01,Flower,8482350.40
Vermont,2026-04-01,Edibles,1512998.98
Montana,2026-04-01,Pre-Rolls,3614732.30
Manitoba,2026-04-01,Flower,3501891.76
Newfoundland and Labrador,2026-04-01,Other,365148.86
Montana,2026-04-01,Concentrates,2722787.13
West Virginia,2026-04-01,Vapes,2462006.04
Michigan,2026-04-01,Concentrates,18411674.43
Massachusetts,2026-04-01,Concentrates,5428908.27
Illinois,2026-04-01,Edibles,16396700.22
Virginia,2026-04-01,Edibles,2227831.24
Newfoundland and Labrador,2026-04-01,Pre-Rolls,1416689.35
Delaware,2026-04-01,Edibles,507834.47
Florida,2026-04-01,Flower,71961940.29
Utah,2026-04-01,Edibles,2292536.06
New Hampshire,2026-04-01,Concentrates,62375.22
Kentucky,2026-04-01,Other,26049.12
Nunavut,2026-04-01,Edibles,1340.47
Maryland,2026-04-01,Other,1413190.06
Illinois,2026-04-01,Other,2058078.31
Ohio,2026-04-01,Edibles,14275288.57
Nevada,2026-04-01,Vapes,17474229.71
New York,2026-04-01,Concentrates,4468272.83
Kentucky,2026-04-01,Concentrates,44927.71
Washington,2026-04-01,Other,3120141.37
Mississippi,2026-04-01,Concentrates,936417.51
Tennessee,2026-04-01,Flower,0.00
North Carolina,2026-04-01,Pre-Rolls,613141.22
Connecticut,2026-04-01,Other,465315.77
Rhode Island,2026-04-01,Edibles,1367217.62
New Mexico,2026-04-01,Vapes,13151659.77
Virginia,2026-04-01,Pre-Rolls,1389306.60
Oklahoma,2026-04-01,Edibles,8898490.15
Maine,2026-04-01,Vapes,6583332.21
Nevada,2026-04-01,Pre-Rolls,11823741.22
Arkansas,2026-04-01,Concentrates,1806594.93
South Dakota,2026-04-01,Flower,2630639.88
Saskatchewan,2026-04-01,Flower,3161984.85
Nevada,2026-04-01,Other,1956317.58
West Virginia,2026-04-01,Flower,4779372.26
Massachusetts,2026-04-01,Pre-Rolls,31048275.38
Arizona,2026-04-01,Pre-Rolls,19267335.70
Yukon,2026-04-01,Flower,39377.42
Nova Scotia,2026-04-01,Flower,637540.82
Georgia,2026-04-01,Edibles,153900.91
Alberta,2026-04-01,Vapes,14948979.48
Newfoundland and Labrador,2026-04-01,Flower,1914730.19
British Columbia,2026-04-01,Flower,19056767.16
California,2026-04-01,Pre-Rolls,58626996.09
Puerto Rico,2026-04-01,Vapes,2330138.52
California,2026-04-01,Edibles,40155587.78
Tennessee,2026-04-01,Concentrates,0.00
Manitoba,2026-04-01,Concentrates,240766.84
District of Columbia,2026-04-01,Vapes,1218755.56
New Hampshire,2026-04-01,Other,68393.79
West Virginia,2026-04-01,Pre-Rolls,0.04
Alaska,2026-04-01,Flower,5952029.50
Nevada,2026-04-01,Concentrates,3243213.52
Nunavut,2026-04-01,Vapes,126458.07
Saskatchewan,2026-04-01,Pre-Rolls,2183619.14
Delaware,2026-04-01,Flower,2436746.70
New Hampshire,2026-04-01,Pre-Rolls,103812.67
Ohio,2026-04-01,Vapes,32503875.30
West Virginia,2026-04-01,Concentrates,566499.56
Florida,2026-04-01,Pre-Rolls,13374616.09
Delaware,2026-04-01,Vapes,1382750.08
North Carolina,2026-04-01,Concentrates,205141.44
Maryland,2026-04-01,Flower,47915394.20
South Dakota,2026-04-01,Edibles,628028.70
Maryland,2026-04-01,Edibles,10226623.22
Manitoba,2026-04-01,Pre-Rolls,2964658.45
California,2026-04-01,Concentrates,23137014.05
Connecticut,2026-04-01,Pre-Rolls,3528217.57
West Virginia,2026-04-01,Edibles,0.00
Oklahoma,2026-04-01,Flower,49232058.96
Washington,2026-04-01,Vapes,29980041.76
Montana,2026-04-01,Vapes,7369186.47
Louisiana,2026-04-01,Edibles,2823767.63
Texas,2026-04-01,Other,232832.32
Puerto Rico,2026-04-01,Concentrates,374387.54
Nova Scotia,2026-04-01,Vapes,4515.15
Oklahoma,2026-04-01,Other,3225065.96
Arkansas,2026-04-01,Pre-Rolls,0.02
Louisiana,2026-04-01,Vapes,7797720.37
North Carolina,2026-04-01,Vapes,1714191.34
Missouri,2026-04-01,Vapes,34923950.46
Manitoba,2026-04-01,Edibles,1076299.08
New Mexico,2026-04-01,Concentrates,3110334.19
Saskatchewan,2026-04-01,Edibles,744624.69
British Columbia,2026-04-01,Concentrates,2653938.54
Kentucky,2026-04-01,Vapes,134558.59
Tennessee,2026-04-01,Other,0.00
South Dakota,2026-04-01,Other,209976.36
New Brunswick,2026-04-01,Flower,776470.59
District of Columbia,2026-04-01,Edibles,889340.06
Delaware,2026-04-01,Pre-Rolls,606281.08
Nova Scotia,2026-04-01,Concentrates,100808.76
Ontario,2026-04-01,Vapes,34382909.06
Tennessee,2026-04-01,Vapes,0.00
Michigan,2026-04-01,Edibles,26735002.03
Virginia,2026-04-01,Vapes,4156099.06
New York,2026-04-01,Pre-Rolls,32885630.05
Alaska,2026-04-01,Edibles,1713626.42
Maryland,2026-04-01,Concentrates,4828614.57
Minnesota,2026-04-01,Concentrates,339273.04
Colorado,2026-04-01,Flower,31276190.34
New Hampshire,2026-04-01,Vapes,146724.09
Minnesota,2026-04-01,Pre-Rolls,4070149.95
Alberta,2026-04-01,Concentrates,2320846.70
Ohio,2026-04-01,Flower,49968900.87
Pennsylvania,2026-04-01,Vapes,28785217.25
Massachusetts,2026-04-01,Flower,59359606.34
Oregon,2026-04-01,Flower,24072366.67
Mississippi,2026-04-01,Edibles,2463733.73
Yukon,2026-04-01,Edibles,10218.05
Nova Scotia,2026-04-01,Edibles,18810.85
Tennessee,2026-04-01,Pre-Rolls,0.00
Nevada,2026-04-01,Edibles,8241553.35
Vermont,2026-04-01,Vapes,2228729.20
Ontario,2026-04-01,Other,10533484.56
Nova Scotia,2026-04-01,Other,2550.66
North Dakota,2026-04-01,Pre-Rolls,40019.02
Maryland,2026-04-01,Vapes,24939436.40
Massachusetts,2026-04-01,Vapes,33592848.16
Oklahoma,2026-04-01,Vapes,19723105.99
Maine,2026-04-01,Pre-Rolls,6863185.64
Puerto Rico,2026-04-01,Flower,5931309.42
District of Columbia,2026-04-01,Pre-Rolls,852821.82
Utah,2026-04-01,Other,761853.46
Arkansas,2026-04-01,Edibles,3703398.98
Massachusetts,2026-04-01,Other,3236484.04
Delaware,2026-04-01,Other,199943.70
Utah,2026-04-01,Pre-Rolls,5788.25
New Hampshire,2026-04-01,Edibles,214846.82
Illinois,2026-04-01,Pre-Rolls,16044678.60
Florida,2026-04-01,Edibles,18794520.47
New Jersey,2026-04-01,Pre-Rolls,19441247.39
Manitoba,2026-04-01,Vapes,2423739.63
New York,2026-04-01,Vapes,40929609.83
California,2026-04-01,Other,15301696.17
New Jersey,2026-04-01,Edibles,12492213.32
Mississippi,2026-04-01,Pre-Rolls,1475231.36
District of Columbia,2026-04-01,Other,270631.36
New Mexico,2026-04-01,Other,1170289.15
Ontario,2026-04-01,Concentrates,6102897.06
Nunavut,2026-04-01,Concentrates,15799.36
British Columbia,2026-04-01,Edibles,6494414.54
Missouri,2026-04-01,Pre-Rolls,19072443.47
New York,2026-04-01,Flower,49155058.06
Newfoundland and Labrador,2026-04-01,Vapes,1623972.09
Alaska,2026-04-01,Other,587329.98
Saskatchewan,2026-04-01,Vapes,2114340.02
Rhode Island,2026-04-01,Flower,4726785.23
Nunavut,2026-04-01,Other,11855.19
Oregon,2026-04-01,Pre-Rolls,11319539.89
Alberta,2026-04-01,Pre-Rolls,20023515.82
Maine,2026-04-01,Concentrates,2453000.41
Minnesota,2026-04-01,Vapes,7634121.06
Arkansas,2026-04-01,Other,293011.59
Arkansas,2026-04-01,Flower,13694716.32
Puerto Rico,2026-04-01,Pre-Rolls,94865.15
Pennsylvania,2026-04-01,Concentrates,5956947.70
Hawaii,2026-04-01,Vapes,938673.86
Oklahoma,2026-04-01,Pre-Rolls,14612740.88
Nevada,2026-04-01,Flower,23282585.50
Iowa,2026-04-01,Edibles,44582.75
Oregon,2026-04-01,Concentrates,7046993.92
Hawaii,2026-04-01,Other,147198.69
West Virginia,2026-04-01,Other,200358.50
Arizona,2026-04-01,Other,1432605.71
New Mexico,2026-04-01,Flower,16956436.79
Missouri,2026-04-01,Concentrates,5819022.56
Puerto Rico,2026-04-01,Edibles,1451453.69
North Dakota,2026-04-01,Flower,1931373.34
Arizona,2026-04-01,Edibles,11779509.27
Yukon,2026-04-01,Other,8508.47
Florida,2026-04-01,Other,7113574.11
New Hampshire,2026-04-01,Flower,54354.80
Mississippi,2026-04-01,Other,460232.15
South Dakota,2026-04-01,Vapes,1446997.69
Puerto Rico,2026-04-01,Other,249636.20
North Carolina,2026-04-01,Edibles,820640.76
Nunavut,2026-04-01,Pre-Rolls,151360.20
Connecticut,2026-04-01,Vapes,8013622.01
Oklahoma,2026-04-01,Concentrates,6588210.37
Alaska,2026-04-01,Concentrates,1414273.29
Louisiana,2026-04-01,Flower,13481623.42
Kentucky,2026-04-01,Flower,415069.40
Yukon,2026-04-01,Concentrates,18566.98
Michigan,2026-04-01,Vapes,55800809.83
Illinois,2026-04-01,Concentrates,5596973.56
Illinois,2026-04-01,Vapes,35644203.06
Vermont,2026-04-01,Flower,5335487.19
Pennsylvania,2026-04-01,Other,2285842.51
Yukon,2026-04-01,Vapes,43110.95
Rhode Island,2026-04-01,Pre-Rolls,2024979.81
North Dakota,2026-04-01,Other,48059.54
Texas,2026-04-01,Edibles,240708.07
Washington,2026-04-01,Pre-Rolls,17214722.29
Alberta,2026-04-01,Flower,16639888.70
Alberta,2026-04-01,Other,3813520.49
New Brunswick,2026-04-01,Pre-Rolls,834132.32
New Jersey,2026-04-01,Concentrates,3418995.07
Pennsylvania,2026-04-01,Edibles,6766368.58
Alaska,2026-04-01,Pre-Rolls,2872643.44
Colorado,2026-04-01,Concentrates,10266361.88
Louisiana,2026-04-01,Other,584178.49
Rhode Island,2026-04-01,Concentrates,430440.03
Iowa,2026-04-01,Other,207555.83
Hawaii,2026-04-01,Edibles,426610.84
North Dakota,2026-04-01,Edibles,17666.61
Iowa,2026-04-01,Concentrates,178830.26
South Dakota,2026-04-01,Pre-Rolls,568251.02
Arkansas,2026-04-01,Vapes,6316228.67
Montana,2026-04-01,Edibles,3441287.38
South Dakota,2026-04-01,Concentrates,447557.71
Utah,2026-04-01,Vapes,6921004.51
Iowa,2026-04-01,Vapes,774550.35
Rhode Island,2026-04-01,Vapes,1921781.39
Nova Scotia,2026-04-01,Pre-Rolls,5356.68
Virginia,2026-04-01,Other,339282.40
New York,2026-04-01,Edibles,22687345.46
Vermont,2026-04-01,Concentrates,513413.29
Oregon,2026-04-01,Edibles,11181788.47
New Jersey,2026-04-01,Vapes,28812020.82
Kentucky,2026-04-01,Edibles,121146.03
Colorado,2026-04-01,Pre-Rolls,12558106.42
Louisiana,2026-04-01,Concentrates,614844.07
New Brunswick,2026-04-01,Concentrates,132892.40
Illinois,2026-04-01,Flower,53592375.24
Ontario,2026-04-01,Flower,63609182.98
Montana,2026-04-01,Other,1058852.14
Hawaii,2026-04-01,Flower,904402.71
Massachusetts,2026-04-01,Edibles,18782559.02
Arizona,2026-04-01,Concentrates,5903198.26
Maryland,2026-04-01,Pre-Rolls,12301195.13
Minnesota,2026-04-01,Other,1368393.22
New Mexico,2026-04-01,Pre-Rolls,7534267.74
Tennessee,2026-04-01,Edibles,0.00
British Columbia,2026-04-01,Other,3775378.61
Virginia,2026-04-01,Concentrates,631235.32
Colorado,2026-04-01,Other,3694226.58
Yukon,2026-04-01,Pre-Rolls,87176.57
Maine,2026-04-01,Edibles,4881482.78
